"1000","","4","STREAM","EID_3000_a0015g_0010_BOOKW010_X","0.5","","","","0","26","Genug Unfug!"
"1001","","4","STREAM","EID_3000_a0030_0063_BOOKW010_X_1","0.5","","","","0","26","Dadurch haben wir viel Zeit verloren."
"","","4","STREAM","EID_3000_a0030_0064_NIER020_X","0.5","","","","0","2","... Ja."
"1002","","4","STREAM","EID_3100_a0015g_0010_SNOW010_X1","0.5","","","","0","35","Wenn in diesem Raum tatsächlich Magie ist, "
"","","4","STREAM","EID_3100_a0015g_0010_SNOW010_X2","","","","","0","35","Kann ich damit meine Augen heilen."
"","","4","STREAM","EID_3100_a0015g_0020_BOOKW010_X","1.5","","","","0","26","Wenn wir Emil und Kainé auf einmal heilen könnten, wäre das auch prima."
"","","4","STREAM","EID_3100_a0015g_0030_SNOW010_X","0.5","","","","0","35","Oha, Weiss. Ich dachte, das sei dir egal."
"","","4","STREAM","EID_3100_a0015g_0040_BOOKW010_X","0.5","","","","0","26","Vielleicht werde ich auf meine alten Tage ein bisschen rührselig!"
"1003","","4","STREAM","EID_3100_a0015g_0050_SNOW010_X","0.5","","","","0","35","Irgendwo hier sollte es doch sein ..."
"1004","","4","STREAM","RA_EID_3100_a0027g_0010_BOOKW010_Y","3","","","","0","26",""
"","","4","STREAM","RA_EID_3100_a0027g_0020_NIER020_X","3","","","","0","2",""
"1005","","4","STREAM","RA_EID_3100_a0027g_0030_BOOKW010_Y","3","","","","0","26",""
"1006","","4","STREAM","RA_EID_3100_a0027g_0040_NIER020_X","3","","","","0","2",""
"1007","1008","4","STREAM","EID_3100_a0065g_0040_BOOKW010_X","0.5","","","","0","26","Steck deine Waffe ein! Ein Schlag damit würde sicherlich dem Jungen schaden!"
"1008","","3","STREAM","EID_3100_a0065g_0050_BOOKW010_X","0.5","","","","0","26","Wir müssen Magie nutzen, um diese Bestie zu erlegen!"
"1009","","3","STREAM","EID_3100_a0065g_0060_BOOKW010_Y","0.5","","","","0","26",""
"","","3","STREAM","EID_3100_a0065g_0070_NIER020_X","0.5","","","","0","2",""
"1010","1011","4","STREAM","EID_3100_a0065g_0080_NIER020_X","0.5","","","","0","2","Emil! Wir werden dich retten!"
"1011","","4","STREAM","EID_3100_a0065g_0090_BOOKW010_X","0.5","","","","0","26","Komm zu uns zurück!"
"1012","","4","STREAM","EID_3100_a0085g_0010_SNOW020_X","0.5","","","","0","35","Nein! Nicht! Seht mich nicht an!"
"","","4","STREAM","EID_3100_a0082_0090_NIER020_X","0.5","","","","0","2","Emil, was ist denn los?"
"","","4","STREAM","EID_3100_a0082_0100_SNOW020_X","0.5","","","<CB=snow_Radio_End>","0","35","Bleibt zurück!"
"1013","","4","STREAM","EID_3100_a0065g_01_BOOKW010_X","0.5","","","","0","26","Beeilung! Wir haben noch immer Zeit, ihn zu retten!"
"","","4","STREAM","EID_3100_a0065g_02_NIER020_X","0.5","","","","0","2","Ich weiß!"
"1014","","4","STREAM","EID_3200_a0035g_0010_BOOKW010_X","1","","","","0","26","Welchen Zorn diese Kreatur hegen muss! Wie konnte sie jahrelang überleben?!"
"","","4","STREAM","EID_3200_a0035g_0020_NIER020_X","0.5","","","","0","2","Das wird nicht noch einmal passieren! Heute wird er sterben!"
"1015","","4","STREAM","EID_3200_a0035g_0030_NIER020_X","0.5","","","","0","2","Mein Schwert fühlt sich ... leichter an!"
"","","4","STREAM","EID_3200_a0035g_0040_BOOKW010_X","0.5","","","<CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio>","0","26","Es ist nicht das Schwert, sondern das Können des Trägers!<LF>Streck ihn nieder!"
"1016","","4","STREAM","EID_4000_a0010g_0001_NIER020_X","3","","","","0","2","Der Weg über dem Eingang zum Handelsbezirk sollte mich zum Bootssteg führen."
"1017","","4","STREAM","EID_4030_a0045_0051_BOOKW010_X","0.5","","","","0","26","Der Schrotthaufen ... Vielleicht sollten wir mal mit den Brüdern sprechen."
"","","4","STREAM","EID_4030_a0045_0052_BOOKW010_X","0.5","","","","0","26","Vielleicht wissen sie etwas darüber."
"1018","","4","STREAM","EID_4030_a0075g_0010_BOOKW010_X","0.5","","","","0","26","Sehr schade um den älteren Jungen. Er war noch immer ein Kind."
"","","4","STREAM","EID_4030_a0075g_0021_NIER020_X","0.5","","","","0","2","Klingt, als hätte er sich fürs Geschäft in eine gefährliche Gegend begeben."
"1019","","3","STREAM","EID_4030_a0075g_0030_NIER020_X","0.5","","","","0","2",""
"","","3","STREAM","EID_4030_a0075g_0040_BOOKW010_Y","0.5","","","","0","26",""
"1020","","4","STREAM","EID_4030_a0075g_0050_BOOKW010_X","1","","","","0","26","Der ältere Junge hat nur für seinen Bruder gelebt. Ob er je glücklich war?"
"","","4","STREAM","EID_4030_a0075g_0060_NIER020_X","1","","","","0","2","Nur den Kleinen glücklich zu machen, war genug. So ist das als großer Bruder."
"1021","","4","STREAM","RA_EID_4030_a0075g_040_010","3"," ","","","0","2",""
"1022","","4","TIME","EID_4030_a0087g_0010_0010_Y","3","","","","0","2",""
"1023","","4","STREAM","EID_4030_a0087g_0010_SNOW020_X","1","","","","0","35","Ein Schatten, der mit einer Maschine lebt? Was es damit wohl auf sich hat?"
"","","4","STREAM","EID_4030_a0087g_0020_NIER020_X","1","","","","0","2","Weiß ich nicht. Mir egal. Hauptsache, wir bringen beide um."
"1024","","4","STREAM","EID_4030_a0095g_0010_NIER020_X","0.5","","","","0","2","Offenbar haben wir sie gefunden."
"","","4","STREAM","EID_4030_a0095g_0020_BOOKW010_X","0.5","","","","0","26","Meine Güte, ist der riesig!"
"","","4","STREAM","EID_4030_a0095g_0030_P33010_X","0.05","","","","0","57","Eindringling entdeckt. Scannen ... Scannen ... Vernichten."
"1025","","4","STREAM","EID_4030_a0095g_0040_MMCLEO_Y","0.05","","","","1","55","Mach schon, Piepi! Verpass ihnen eine Tracht Prügel!"
"","","4","STREAM","EID_4030_a0095g_0050_KAINE010_X","0.5","","","","0","28","Seht euch den Schatten an!"
"1026","","4","STREAM","EID_4030_a0095g_0060_BOOKW010_X","0.5","","","","0","26","Das Ding kann dem Roboter irgendwie Befehle geben!"
"","","4","STREAM","EID_4030_a0095g_0070_SNOW020_X","0.5","","","","0","35","Zielt auf die Beine! Bringt ihn zu Boden!"
"1027","","4","STREAM","EID_4030_a0095g_0080_KAINE010_X","0.5","","","","0","28","Schaltet den Schatten aus!"
"1028","","4","STREAM","EID_4030_a0095g_0090_P33010_X","0.05","","","","0","57","Vernichten ... en ... en ... en ... en ..."
"","","4","STREAM","EID_4030_a0095g_0100_MMCLEO_Y","0.03","","","","1","55","Piepi, hör auf! Es reicht!"
"","","4","STREAM","EID_4030_a0095g_0110_MMCLEO_Y","0.05","","","","1","55","Du wirst zerstört, wenn du weiterkämpfst!"
"","","4","STREAM","EID_4030_a0095g_0120_P33010_X","0.05","","","","0","57","Muss ... verteidigen ... Meine ... Mission ..."
"","","4","STREAM","EID_4030_a0095g_0130_MMCLEO_Y","0.05","","","","1","55","Nein! Ohne dich kann ich nicht leben!"
"","","4","STREAM","EID_4030_a0095g_0140_MMCLEO_Y","0.05","","","","1","55","Ich will nicht wieder alleine sein!"
"","","4","STREAM","EID_4030_a0095g_0150_KAINE010_X","0.5","","","<CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio,0>","0","28","Nein, verdammt! Das ist ein Schatten ... Ein Schatten!"
"","","4","STREAM","EID_4030_a0095g_0160_TYRANN_X","0.5","","","<CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio>","1","58","Harharharharhar! Töte ihn! TÖTE IHN! Spüre den Hass in dir!"
"1029","","4","STREAM","EID_4030_a0105g_0001_NIER020_X","0.5","","","","0","2","Das Ding kann sich verwandeln?!"
"1030","","4","STREAM","EID_4030_a0105g_0020_MMCLEO_Y","0.05","","","","1","55","Piepi! Was machst du da?"
"","","4","STREAM","EID_4030_a0105g_0030_P33010_X","0.05","","","","0","57","Fliehen, fliehen, fliehen, fliehen ..."
"","","4","STREAM","EID_4030_a0105g_0040_P33010_X","0.05","","","","0","57","Die Welt ... anschauen-en-en-en-en."
"1031","","4","STREAM","RID_MMCLEO_00230","0.03","","","","1","55","Warte! Nein! Du kannst jetzt aufhören! Es reicht!"
"1032","","4","STREAM","EID_4030_a0105g_0060_P33010_X","0.05","","","","0","57","Muss beschützen ... Muss kämpfen ..."
"1033","1034","4","STREAM","RID_MMCLEO_00240","0.05","","","","1","55","Aufhören! Piepi ist mein bester Freund auf der ganzen Welt! Du musst aufhören!"
"1034","","4","STREAM","EID_4030_a0105g_0080_P33010_X","0.05","","","<CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio>","0","57","Fehler-r-r-r-r ..."
"1035","","4","STREAM","EID_4030_a0130_0031_BROTHY020_X","1","","","","0","36","Ohne dich würden mein Bruder und meine Mutter noch leben!"
"1036","","4","STREAM","EID_4100_a0020g_0010_BOOKW010_X","0.5","","","","0","26","Das ist alles viel zu einfach!"
"1037","","4","STREAM","EID_4100_a0020g_0020_NIER020_X","0.5","","","","0","2","Was du nicht sagst."
"1038","","4","STREAM","EID_4100_a0020g_0030_MMYG_Y","3","","","","1","31","Kehrt um! Kehrt um!"
"","","4","STREAM","EID_4100_a0020g_0040_KAINE010_X","0.5","","","","0","28","Was ist los mit diesen Typen?"
"","","4","STREAM","EID_4100_a0020g_0045_BOOKW010_X","0.5","","","","0","26","Sicherlich keine gewöhnlichen Schatten."
"","","4","STREAM","EID_4100_a0020g_0050_KAINE010_X","0.5","","","","0","28","Ihre Körper funktionieren nicht richtig."
"","","4","STREAM","EID_4100_a0020g_0060_TYRANN_X","1","","","","1","58","Ich weiß! Eine verfluchte Gegend, wo sich unvollkommene Schatten treffen!"
"1039","1040","4","STREAM","EID_4100_a0040g_0010_NIER020_X","0.5","","","","0","2","Kainé? Emil? Von jetzt an werde ich mit euch draußen übernachten."
"","","4","STREAM","EID_4100_a0040g_0020_SNOW020_X","0.5","","","","0","35","Warum?"
"","","4","STREAM","EID_4100_a0040g_0030_NIER020_X","1","","","","0","2","Ich kann nicht akzeptieren, dass du nicht ins Dorf darfst. Das ist dumm."
"","","4","STREAM","EID_4100_a0040g_0040_SNOW020_X","1","","","","0","35","Willst du jetzt einen Protestmarsch organisieren? Lustig!"
"","","4","STREAM","EID_4100_a0040g_0050_KAINE010_X","0.35","","","","0","28","Vergeude nicht deine Zeit."
"","","4","STREAM","EID_4100_a0040g_0060_NIER020_X","1","","","","0","2","Aber es ist irgendwie ... falsch."
"","","4","STREAM","EID_4100_a0040g_0070_SNOW020_X","1","","","","0","35","Tja, das ist lieb von dir, aber du musst nicht mit uns draußen bleiben."
"1040","","4","STREAM","EID_4100_a0040g_0080_BOOKW010_X","0.5","","","","0","26","Emil ..."
"","","4","STREAM","EID_4100_a0040g_0090_SNOW020_X","1","","","","0","35","Du hast eine wichtige Aufgabe! Du kannst nicht im Regen schlafen!"
"","","4","STREAM","EID_4100_a0040g_0100_SNOW020_X","1","","","","0","35","Ich campiere gern mit Kainé! Manchmal erzählen wir Geschichten, oder grillen."
"","","4","STREAM","EID_4100_a0040g_0110_KAINE010_X","0.5","","","","0","28","Emil! Das reicht! ... Ich habe einen verdammten Ruf zu verlieren."
"","","4","STREAM","EID_4030_a0087_0140_NIER020_X_1","0.5","","","","0","2","............"
"1041","","4","STREAM","EID_4100_a0060g_0010_BOOKW010_X","0.5","","","","0","26","Wir scheinen von einem Haufen hilfloser Welpen umgeben zu sein."
"","","4","STREAM","EID_4100_a0060g_0020_NIER020_X","0.5","","","","0","2","Tritt sie einfach weg."
"1042","1043","4","STREAM","EXID_MAIN_GRETEL_00220","0.5","","","","1","59","Du sollst verdammt sein!"
"1043","1044","4","STREAM","EID_4100_a0075g_0020_SNOW020_X","1","","","","0","35","Was ist hier los? Da sind Dutzende von ihnen!"
"","","4","STREAM","EXID_MAIN_GRETEL_00230","0.5","","","","1","59","Aufhören! Sie sind zu stark für euch!"
"1044","","4","STREAM","RID_BOOKW_00070","1","","","<CB=Radio_Trap_01_01>","0","26","Das sind Geschöpfe der Dunkelheit! Ihr müsst sie ins Licht locken!"
"1045","1046","4","STREAM","EID_4100_a0075g_0050_BOOKW010_X","0.5","","","","0","26","Erbärmlich bis zum Ende, wie ich sehe."
"1046","","4","STREAM","EID_4100_a0075g_0060_NIER020_X","1","","","","0","2","Zielt auf die Statue! Das ist ihr Anführer!"
"","","4","STREAM","EXID_MAIN_GRETEL_00240","1","","","","1","59","Ich bin nicht ihr Anführer! Ich bin es, der von ihnen abhängig ist!"
"","","4","STREAM","EXID_MAIN_GRETEL_00250","0.5","","","","1","59","Sie waren es, die mich gerettet haben!"
"","","4","STREAM","EXID_MAIN_GRETEL_00260","0.5","","","","1","59","Hört auf, meinen Freunden wehzutun!"
"","","4","STREAM","EID_4100_a0075g_0100_TYRANN_X","0.5","","","","1","58","Muhaha! Oh, du bist lustig! Ich fange gleich an, zu weinen!"
"","","4","TIME","RA_EID_4100_a0075g_050_000","0","","","<CB=Radio_Trap_01><LF><CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio>","0","",""
"1047","","4","STREAM","EID_4100_a0085g_0010_TYRANN_X","1","","","","1","58","Muhahaha! Was für ein sturer Hurensohn!"
"","","4","STREAM","EID_4100_a0085g_0020_KAINE010_X","0.5","","","","1","28","Verdammt, verdammt, verdammt!"
"","","4","STREAM","EID_4100_a0085g_0030_TYRANN_X","1","","","","1","58","Hallo, Sonnenschein! Du hast doch nicht etwa Mitleid mit diesem Freak, oder?"
"","","4","STREAM","EID_4100_a0085g_0040_TYRANN_X","0.5","","","","1","58","Nun gibt es kein Zurück mehr!"
"","","4","STREAM","EID_4100_a0085g_0050_TYRANN_X","0.5","","","","1","58","Du musst den Blutdurst spüren! Du musst das Abschlachten genießen!"
