"100000","","0","STREAM","EXID_MMD_BOOKW_00020","0.5","","","","0","26","Un canale? Affascinante. Se ci fosse un traghetto, potremmo smettere di correre qua e là senza sosta."
"","","0","STREAM","EXID_MMD_NIER010_00060","0.5","","","","0","2","E a te cosa cambierebbe, scusa?"
"","","0","STREAM","EXID_MMD_BOOKW_00030","0.5","","","","0","26","Pensi che io vaghi sospinto dal vento? Ci vuole energia per mantenere questa altezza!"
"","","0","STREAM","EXID_MMD_NIER010_00070","0.5","","","","0","2","Ah... Davvero?"
"","","0","STREAM","EXID_MMD_BOOKW_00040","0.5","","","","0","26","Potresti anche evitare di fare quella faccia sconcertata."
"100001","","4","STREAM","EXID_MMD_BOOKW_00080","0.5","","","","0","26","Scommetto che quell'uomo sa molto più di quello che dice sulla fuga della moglie..."
"100002","","4","STREAM","EXID_MMD_NIER010_00150","0.5","","","","0","2","Sì, sono d'accordo. Ma ora la cosa importante è trovarla."
"100003","","4","STREAM","EXID_MMD_BOOKW_00090","0.5","","","","0","26","Se ha davvero lasciato questo villaggio delizioso, sarà difficile trovarla."
"","","4","STREAM","EXID_MMD_NIER010_00230","0.5","","","","0","2","Spero solo che non sia stata attaccata dalle Ombre..."
"100004","","0","STREAM","EXID_MMD_BOOKW_00100","0.5","","","","0","26","Mmm... Quell'Ombra mi sembra molto... strana."
"100005","","0","STREAM","EXID_MMD_BOOKW_00110_1","0.5","","","","0","26","Non credo che la donna con la borsa rossa si sia allontanata così tanto."
"","","0","STREAM","EXID_MMD_BOOKW_00110_2","0.5","","","","0","26","Faremmo meglio a concentrare la ricerca nella pianura meridionale."
"100006","","0","STREAM","EXID_MMD_BOOKW_00120","0.5","","","","0","26","Quell'Ombra ha lasciato cadere qualcosa. Torniamo a prenderla."
"100007","","4","STREAM","EXID_MMD_BOOKW_20010","0.5","","","","0","26","Beh, è stato davvero estenuante..."
"","","4","STREAM","EXID_MMD_NIER010_00440","0.5","","","","0","2","Non me ne parlare. Andiamo da Popola a informarla."
"100008","","0","STREAM","EXID_MMD_BOOKW_00320","0.5","","","","0","26","Che strana coppia, quei due con le borse rosse."
"","","0","STREAM","EXID_MMD_BOOKW_00330","0.5","","","","0","26","È incredibile che la loro storia vada avanti nonostante tutti quei bisticci infernali."
"","","0","STREAM","EXID_MMD_NIER010_00450","0.5","","","","0","2","Perlomeno alla fine sembravano felici."
"","","0","STREAM","EXID_MMD_NIER010_00460","0.5","","","","0","2","Forse è questo il segreto di una vita felice: condividere i propri sentimenti, per quanto brutti o strani."
"","","0","STREAM","EXID_MMD_BOOKW_00340","0.5","","","","0","26","Se mai adottassi questa strategia, potrei uscire per fare la spesa e decidere di non tornare."
"100009","","0","STREAM","EXID_MMD_BOOKW_00350","0.5","","","","0","26","Eccellente, il canale è stato ultimato! Forse possiamo smettere di correre in lungo e in largo."
"","","0","STREAM","EXID_MMD_NIER020_00010","0.5","","","","0","2","Più veloci ci muoviamo, prima possiamo salvare Yonah."
"","","0","STREAM","EXID_MMD_NIER020_00020","0.5","","","","0","2","Usiamolo il più possibile."
"100010","","0","STREAM","EXID_MMD_NIER020_00090","0.5","","","","0","2","Mi sembra estremamente familiare."
"","","0","STREAM","EXID_MMD_BOOKW_00390","0.5","","","","0","26","Mah! Sono sicuro che sia solo una delle loro solite litigate furiose."
"","","0","STREAM","EXID_MMD_BOOKW_00400","0.5","","","","0","26","Facciamo del nostro meglio per non farci coinvolgere, eh?"
"100011","","4","STREAM","EXID_MMD_BOOKW_00450","0.5","","","","0","26","Ah, ci risiamo... Iniziamo chiedendo alla taverna come la volta scorsa?"
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0002","3","","","","0","26",""
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0003","3","","","","0","2",""
"100013","","0","TIME","RA_EID_9320_a0030g_0040_0001","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0030g_0040_0002","3","","","","0","2",""
"100014","","4","STREAM","EXID_MMD_BOOKW_00470","0.5","","","","0","26","E pensare che le loro litigate sono diventate il divertimento di tutto il villaggio..."
"","","4","STREAM","EXID_MMD_NIER020_00200","0.5","","","","0","2","La cosa non mi sorprende affatto."
"","","4","STREAM","EXID_MMD_NIER020_00210","0.5","","","","0","2","Persone del genere ti rallegrano la giornata, sai?"
"","","4","STREAM","EXID_MMD_BOOKW_00480","0.5","","","","0","26","Voi umani siete veramente strani. A un vecchio tomo come me, tutte quelle urla danno sui nervi."
"100015","","4","STREAM","EXID_MMD_NIER020_00220","0.5","","","","0","2","Quando quella donna è scappata, abbiamo cercato nella pianura meridionale, giusto?"
"","","4","STREAM","EXID_MMD_BOOKW_00490","0.5","","","","0","26","Penso di sì."
"","","4","STREAM","EXID_MMD_NIER020_00230","0.5","","","","0","2","È cambiato tutto da allora. È bello vedere che qualcosa è rimasto uguale."
"","","4","STREAM","EXID_MMD_NIER020_00240","0.5","","","","0","2","Il fatto che quei due stiano ancora litigando mi riempie di... speranza."
"","","4","STREAM","EXID_MMD_BOOKW_00500","0.5","","","","0","26","Se vuoi la mia opinione, quella è una coppia a cui serve un bel cambiamento..."
"100016","","4","STREAM","EXID_MMD_BOOKW_00530","0.5","","","","0","26","Non riesco a credere quanti viaggi abbiamo fatto per rintracciare un uomo!"
"","","4","STREAM","EXID_MMD_NIER020_00290","0.5","","","","0","2","Eh, ogni tanto possiamo anche farlo."
"","","4","STREAM","EXID_MMD_BOOKW_00540","0.5","","","","0","26","Prego solo che non sia la quiete prima della tempesta..."
"100017","","4","STREAM","EXID_MMD_NIER020_00280","0.5","","","","0","2",""
"100018","","4","STREAM","EXID_MMD_BOOKW_00550","0.5","","","","0","26","Ragazzo, hai mai scritto una missiva?"
"","","4","STREAM","EXID_MMD_NIER020_00300","0.5","","","","0","2","Intendi una lettera? No, non fa per me. Ci metto sempre un'eternità a pensare a cosa scrivere."
"","","4","STREAM","EXID_MMD_BOOKW_00560","0.5","","","","0","26","Che c'è da ""pensare""? Basta prendere in mano una penna e riversare la tua anima sulla carta!"
"","","4","STREAM","EXID_MMD_NIER020_00320","0.5","","","","0","2","Se lo dici tu, Weiss."
"100019","","4","TIME","RA_EID_9320_a0090g_0020_0003","3","","","","0","2",""
"","","4","TIME","RA_EID_9320_a0090g_0020_0005","3","","","","0","26",""
"","","4","TIME","RA_EID_9320_a0090g_0020_0006","3","","","","0","26",""
"100020","","4","STREAM","EXID_MMD_BOOKW_20030","0.5","","","","0","26","Un naufragio? Dovremmo andare a indagare, visto che non abbiamo altre piste."
"","","4","STREAM","EXID_MMD_NIER020_00360","0.5","","","","0","2","Bene. Andiamo alla baia."
"100021","","4","STREAM","EXID_MMD_NIER020_00370","0.5","","","","0","2","Kainé? Emil?"
"100022","","0","STREAM","EXID_MMD_NIER020_00410","0.5","","","","0","2","Dobbiamo scoprire come entrare."
