"100000","","0","STREAM","EXID_MMD_BOOKW_00020","0.5","","","","0","26","A canal, is it? Fascinating. If we had a ferry, we could put these days of endlessly running about behind us."
"","","0","STREAM","EXID_MMD_NIER010_00060","0.5","","","","0","2","Don't you just float everywhere anyway?"
"","","0","STREAM","EXID_MMD_BOOKW_00030","0.5","","","","0","26","Do you think I am borne aloft by the winds, lad? It takes stamina to maintain this height!"
"","","0","STREAM","EXID_MMD_NIER010_00070","0.5","","","","0","2","Oh... Really?"
"","","0","STREAM","EXID_MMD_BOOKW_00040","0.5","","","","0","26","You could at least try to hide the utter dismay, you know..."
"100001","","4","STREAM","EXID_MMD_BOOKW_00080","0.5","","","","0","26","I'm willing to bet that man knows more about his wife absconding than he is letting on..."
"100002","","4","STREAM","EXID_MMD_NIER010_00150","0.5","","","","0","2","Yeah, I'm curious, too—but for now, we should just focus on finding her."
"100003","","4","STREAM","EXID_MMD_BOOKW_00090","0.5","","","","0","26","If she has truly left this charming hamlet, finding her may prove most difficult indeed."
"","","4","STREAM","EXID_MMD_NIER010_00230","0.5","","","","0","2","I just hope she hasn't been attacked by Shades or anything..."
"100004","","0","STREAM","EXID_MMD_BOOKW_00100","0.5","","","","0","26","Hmm... Something about that Shade seems rather...odd."
"100005","","0","STREAM","EXID_MMD_BOOKW_00110_1","0.5","","","","0","26","I cannot imagine the woman with the red bag would have ventured this far."
"","","0","STREAM","EXID_MMD_BOOKW_00110_2","0.5","","","","0","26","Perhaps our time would be best spent focusing on a search of the southern plains."
"100006","","0","STREAM","EXID_MMD_BOOKW_00120","0.5","","","","0","26","That Shade dropped something. We had best return to claim it."
"100007","","4","STREAM","EXID_MMD_BOOKW_20010","0.5","","","","0","26","Heavens, that was exhausting..."
"","","4","STREAM","EXID_MMD_NIER010_00440","0.5","","","","0","2","Tell me about it. Anyway, let's go give Popola an update."
"100008","","0","STREAM","EXID_MMD_BOOKW_00320","0.5","","","","0","26","The couple with the red bags were a strange pair indeed."
"","","0","STREAM","EXID_MMD_BOOKW_00330","0.5","","","","0","26","It boggles the mind to think their relationship can persist despite such intense squabbling."
"","","0","STREAM","EXID_MMD_NIER010_00450","0.5","","","","0","2","Well, they looked pretty happy in the end, at least."
"","","0","STREAM","EXID_MMD_NIER010_00460","0.5","","","","0","2","Maybe the secret to living a happy life is sharing your feelings even when they're sorta mean and weird."
"","","0","STREAM","EXID_MMD_BOOKW_00340","0.5","","","","0","26","If you adopt such a strategy, I may leave for groceries one day and never return..."
"100009","","0","STREAM","EXID_MMD_BOOKW_00350","0.5","","","","0","26","How excellent to know the canal is finished! Hopefully this puts our days of running all over behind us."
"","","0","STREAM","EXID_MMD_NIER020_00010","0.5","","","","0","2","The faster we can move, the faster we can save Yonah."
"","","0","STREAM","EXID_MMD_NIER020_00020","0.5","","","","0","2","Let's use it as often as we need."
"100010","","0","STREAM","EXID_MMD_NIER020_00090","0.5","","","","0","2","This feels alarmingly familiar."
"","","0","STREAM","EXID_MMD_BOOKW_00390","0.5","","","","0","26","Pah! I'm sure that couple is merely having another one of their inane spats."
"","","0","STREAM","EXID_MMD_BOOKW_00400","0.5","","","","0","26","Let us do our utmost not to get dragged into it this time, mmm?"
"100011","","4","STREAM","EXID_MMD_BOOKW_00450","0.5","","","","0","26","And here we go again! *sigh* Shall we begin by asking around at the tavern like before?"
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0002","3","","","","0","26",""
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0003","3","","","","0","2",""
"100013","","0","TIME","RA_EID_9320_a0030g_0040_0001","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0030g_0040_0002","3","","","","0","2",""
"100014","","4","STREAM","EXID_MMD_BOOKW_00470","0.5","","","","0","26","To think that couple's petty squabbles have become something of an attraction for the locals..."
"","","4","STREAM","EXID_MMD_NIER020_00200","0.5","","","","0","2","Doesn't surprise me in the least."
