"1000","","4","STREAM","EID_0050_a0015g_0010_NIER010_X","0.5","","","","0","25","Verschwindet, Ihr Freaks!"
"1001","","4","STREAM","EID_0050_a0015g_0020_NIER010_X","0.5"," ","","","0","25","Ich werde euch alle umlegen!"
"1002","","4","STREAM","EID_0050_a0015g_0030_NIER010_X","0.5","","","","0","",""
"","","4","STREAM","EID_0050_a0022_0010_YONAH010_X","3","","","","0","",""
"1003","","4","STREAM","EID_0050_a0030g_0010_NIER010_X","0.5","","","","0","25","Verdammt ... Wie viele sind das denn?"
"1004","","4","STREAM","EID_0050_a0030g_0020_NIER010_X","0.5","","","","0","25","Es kommen immer mehr!"
"1005","","4","STREAM","EID_0050_a0030g_0030_NIER010_X","0.5","","","","0","25","Ich werde nicht zulassen, dass ihr Yonah auch nur ein Haar krümmt!"
"1006","","4","STREAM","EID_0050_a0030g_0040_NIER010_X","0.5","","","","0","25",""
"1007","","4","STREAM","EID_0050_a0040g_0020_NIER010_X","0.5","","","","0","25","Das werde ich nicht zulassen!"
"1008","","4","STREAM","EID_0050_a0040g_0030_NIER010_X","0.5","","","","0","25","Ich werde nicht zulassen, dass irgendwer Yonah etwas zuleide tut!"
"1009","","4","STREAM","EID_0050_a0040g_0040_NIER010_X","0.5","","","","0","25","Das also ist die Macht dieses schwarzen Buches ..."
"1010","","4","STREAM","EID_0050_a0040g_0050_NIER010_X","0.5","","","","0","25","Ist das alles, was du draufhast?!"
"1011","","4","STREAM","EID_0100_a0020_00414_NIER010_X","3"," ","","","0","2","Ach, Mist. Hier komme ich wohl nicht rüber."
"1012","","4","STREAM","EID_0100_a0020_00415_NIER010_X","0.5","","","","0","2","Verdammt! Was machen die Schatten so nahe beim Dorf?"
"1013","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","Ich kann sie nicht einfach laufen lassen."
"","","4","STREAM","EID_0100_a0020_00417_NIER010_X","0.5","","","","0","2","Ich muss das Dorf beschützen. Und Yonah!"
"1014","","4","STREAM","EID_0100_a0020_00418_NIER010_X","3","","","","0","2","Ich wusste ja nicht, dass die Schatten dem Dorf so nahe kommen ..."
"1015","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","Ich kann sie nicht einfach laufen lassen."
"1016","1017","4","STREAM","EID_0100_a0020_00419_NIER010_X","3"," ","","","0","2","Ich kann nicht einmal mehr in Ruhe jagen gehen."
"1017","","4","STREAM","EID_0100_a0020_00420_NIER010_X","3"," ","","","0","2","Ich bringe dieses Fleisch besser zu dem Ladenbesitzer."
"1018","","4","STREAM","EID_0100_a0055g_0010_NIER010_X","0.5"," ","","","0","2","Yonah ..."
"","","4","STREAM","EID_0100_a0055g_0002_NIER010_X","0.5"," ","","","0","2","Ich muss mich zum Osttor begeben."
"1019","","4","STREAM","EID_0200_a0015g_0011_NIER010_X","0.5","","","","0","2","Oh nein, hier sind auch Schatten drin?!"
"1020","","4","STREAM","EID_0200_a0015g_0012_NIER010_X","0.5","","","","0","2","Hier wird sie es niemals raus schaffen!"
"1021","","4","STREAM","EID_0200_a0015g_0020_NIER010_X","0.5","","","","0","2","Ich komme, Yonah!"
"1022","","4","STREAM","EID_0200_a0030g_0010_NIER010_X","0.5","","","","0","2","Was zur Hölle sind das für Dinger?!"
"1023","","4","STREAM","EID_0200_a0030g_0015_NIER010_X","0.5"," ","","","0","2","Dafür habe ich keine Zeit! Ich muss Yonah retten!"
"1024","","4","STREAM","EID_0200_a0030g_0030_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk02_End>","0","2","Gebt sie wieder her!"
"1025","","4","STREAM","EID_0200_a0030g_0020_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk03_End>","0","2","Aus dem Weg mit euch!"
"1026","","4","STREAM","EID_0200_a0030g_0040_NIER010_X","0.5"," ","","<CB=EID_0200_a0030g_Talk04_End>","0","2","Gebt mir meine Schwester zurück!"
"1027","","4","STREAM","EID_0200_a0090_0005_NIER010_X","3"," ","","","0","2","Yonah!"
"1028","","4","STREAM","EID_0200_a0035_0030_BOOKW010_X","1"," ","","","0","25","Um Himmels willen! So bin ich ja noch nie behandelt worden!"
"","","4","STREAM","EID_0200_a0035_0040_BOOKW010_X","0.05"," ","","","0","25","Ich bin von unschätzbarer Bedeutung, und doch behandelst du mich wie Dreck."
"","","4","STREAM","EID_0200_a0035_0045_NIER010_X","0.5"," ","","","0","2","Yonah! Sprich zu mir!"
"","","4","STREAM","EID_0200_a0035_0075_NIER010_X","0.5"," ","","","0","2","Yonah? YONAH!"
"","","4","STREAM","EID_0200_a0035_0080_BOOKW010_X","1"," ","","","0","25","Ha! Aus diesem Grund hasse ich es, mich mit Menschen abzugeben."
"","","4","STREAM","EID_0200_a0035_0090_BOOKW010_X","0.5"," ","","","0","25","Ich bewundere deinen Mut: ein Mann allein gegen unfassbare Widrigkeiten."
"","","4","STREAM","EID_0200_a0035_0095_NIER010_X","0.5"," ","","","0","2","KOMM schon, Yonah!"
"","","4","STREAM","EID_0200_a0035_0100_BOOKW010_X","0.5"," ","","","0","25","Aber der Plan ist unglaublich dumm!"
"","","4","STREAM","EID_0200_a0035_0110_BOOKW010_X","0.5"," ","","","0","25","Du befindest dich in der Gegenwart uralter Weisheit!"
"","","4","STREAM","EID_0200_a0035_0120_BOOKW010_X","0.5"," ","","","0","25","Ich bin ein Text der düstersten Art und könnte dir von großer Hilfe sein."
"","","4","STREAM","EID_0200_a0035_0123_NIER010_X","0.5"," ","","","0","2","... Du bist ein was?!"
"","","4","STREAM","EID_0200_a0035_0127_BOOKW010_X","0.5"," ","","","0","25","Ich könnte die hirnlosen Kreaturen wie Fliegen zerquetschen, wenn ich wollte."
