"0","","","","1.33","3.06","0","1.5","","","","I already made up my mind!"
"","","","","3.06","8.6","2.5","7.2","","","","Nobody tells me what to do! I swore I would be a sword!"
"","","","","8.6","13.21","7.5","11.3","","","","I swore that I would be YOUR sword! Do you hear me!?"
"","","","","13.21","17.59","11.8","16","","","","So I am going to get you back, and I don't care what it takes!"
"","","","","17.59","23.2","17","21.2","","","","Who the FUCK do you think you are to just up and disappear like that, huh?"
"","","","","23.2","26.3","21.8","24.5","","","","I'M the one who gets to decide what my life means to me!"
"","","","","26.3","30.2","25.5","28","","","","It's MY life, and I'll do whatever I want with it!"
"","","","","30.2","32.5","28.5","31.5","","","","So quit wasting time like a brainless fuckwit and GET YOUR ASS BACK HERE NOW!"
"","","","","32.5","34.7","31.5","34","","","","So quit wasting time like a brainless fuckwit and GET YOUR ASS BACK HERE NOW!"
""
