"0","2","26","4294967295","0.2","2","0.2","2","","","","……小白！你这……破书！"
"","","","","2.5","5.5","2.3","5.5","","","","你这破书！别在关键时刻说些莫名其妙的话！！"
"","","","","5.5","7.8","5.5","7.5","","","","要是不好好帮忙，"
"","","","","7.8","9.7","7.5","9.4","","","","我就真拿你当做柴火丢进壁炉烧成灰烬！你这废纸！"
"","","","","9.8","13.1","9.8","13.2","","","","你长了那张嘴就是为了挖苦我们的吧！？"
"","","","","13.3","15.3","13.4","15.2","","","","你那颗脑袋里塞满了对我们的说教吧！？"
"","","","","15.4","20.8","15.3","18.3","","","","居然把同伴抛到脑后，还说着魔王那些无聊的事。"
"","","","","21","22.5","18.3","22.5","","","","你开什么玩笑！！"
"","","","","24","26","24.2","26.3","","","","1400年后的未来"
"","","","","35.5","37.8","35.8","38","","","","走向灭亡的世界"
""
