"1000","2","20","4294967295","0","2","0","2","0.5","0.5","0","(Yonah's food is...uh...interesting.)"
"","2","20","4294967295","3","5","3","5","0.5","0.5","0","(Guess she takes after Mom in more ways than one...)"
"1001","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","The Next Morning..."
"1002","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","The Night Before the Wedding..."
"1003","3","26","4294967295","0","3.5","0","3.5","0.5","0.5","0","The Day of the Wedding"
"1004","3","26","4294967295","0","5","0","5","0.5","0.5","0","1,412 Years Later..."
"1005","2","26","4294967295","0","7.281","0","7.281","0.5","0.25","0","People say the world is dying. Populations continue to fall,<LF>while plague and disease run rampant."
"","2","26","4294967295","8.6","14.5","8.6","14.5","0.25","0.25","0","If that wasn't enough, monsters called Shades now roam the land as well,<LF>threatening our very lives."
"","2","26","4294967295","15.336","19.832","15.336","19.832","0.25","0.25","0","But I can't let any of that distract me."
"","2","26","4294967295","21.043","25.85","21.043","25.85","0.25","0.25","0","My sister is sick, and my only goal is to ensure that the two of us survive."
"","2","26","4294967295","27.234","31.357","27.234","31.357","0.25","0.25","0","It's not easy for a pair of kids to live on their own."
"","2","26","4294967295","31.532","36.597","31.532","36.597","0.25","0.25","0","But the villagers have been kind to us, and despite everything,<LF>somehow I feel like we're gonna be okay."
"","2","26","4294967295","37.723","43.365","37.723","43.365","0.25","0.25","0","...We have to be. There's no other choice."
"1006","2","26","4294967295","16.83","22.24","19","22.5","0.5","0.25","0","Whew... I'm so tired..."
"","2","26","4294967295","22.6","29.8","25","29","0.25","0.25","0","Stairs are...rough going on these old bones..."
"","2","26","4294967295","30.2","36.76","31","35","0.25","0.25","0","But what if he...if he returns today?"
"","2","26","4294967295","36.76","41.8","36.428","39.057","0.25","0.25","0","Can't let the lighthouse stay dark..."
"1007","2","26","4294967295","16.951","22.635","16.3","20.5","0.25","0.25","0","A while back, I saved a local kid from a pack of wolves."
"","2","26","4294967295","22.849","25.816","21.8","25","0.25","0.25","0","Ever since, this town's welcomed me with open arms."
