"100001","","0","1","0","EXID_MMD_POPOL_00140","","","","","0","-1","1004","0","24","La persona che doveva aiutarmi con la riparazione del canale dovrebbe trovarsi a Frontemare.<LF>Cerca un uomo con una borsa rossa."
"100002","","0","2","0","EXID_MMD_NIER010_00080","","","","","-1","0","0","0","2","Uhm..."
"","","0","1","0","EXID_MMD_NIER010_00090","","","","","0","1004","-1","0","2","Ehi, ehm, scusa! Sei tu quello che doveva aiutare Popola a riparare il canale? Mi ha chiesto di..."
"","","0","1","0","EXID_MMD_BAGM_00010","","","","","0","-1","1420","0","75","Oh, cielo, basta... Non ce la faccio più!"
"","","0","1","0","EXID_MMD_BOOKW_00050","","","","","-1","0","0","0","26","......"
"","","0","1","0","EXID_MMD_BOOKW_00060","","","","","-1","0","0","0","26","Di certo ti rendi conto che accettare un simile incarico non porterà a nulla di buono."
"","","0","1","0","EXID_MMD_NIER010_00100","","","","","0","1420","-1","0","2","Weiss, smettila... Ehi, stai bene? Che cosa è successo?"
"","","0","1","0","EXID_MMD_BAGM_00020","","","","","0","-1","1420","0","75","È per via di mia moglie. Se n'è andata di casa una settimana fa e non è ancora tornata..."
"","","0","1","0","EXID_MMD_BAGM_00030","","","","","0","-1","1420","0","75","Sono preoccupato e non riesco nemmeno a lavorare... Oh, la mia polpettina! Dove si sarà cacciata?!"
"","","0","1","0","EXID_MMD_NIER010_00110","","","","","0","1420","-1","0","2","Oh, ma è terribile. Vuoi che ti diamo una mano a cercarla?"
"","","0","1","0","EXID_MMD_BAGM_00040","","","","","0","-1","1420","0","75","Davvero?! Lo fareste per me?"
"","","0","1","0","EXID_MMD_NIER010_00120","","","","","0","1420","-1","0","2","Ma certo! Ehm, hai qualche idea su dove potremmo cominciare a cercarla?"
"","","0","1","0","EXID_MMD_BAGM_00050","","","","","0","-1","1420","0","75","Uhm. Beh, le piaceva molto bere con gli amici alla taverna..."
"","","0","1","0","EXID_MMD_NIER010_00130","","","","","0","1420","-1","0","2","Benissimo. Allora cominceremo proprio da lì."
"","","0","1","0","EXID_MMD_BAGM_00060","","","","","0","-1","1420","0","75","Grazie. Significa molto per me... Ah, un'altra cosa: mia moglie porta sempre con sé una borsa rossa.<LF>È proprio come la mia; vi aiuterà nella ricerca."
"","","0","1","0","EXID_MMD_BOOKW_00070","","","","","-1","0","0","0","26","Ma che senso ha andare in giro con le borse uguali? E dire che ne ho viste di coppie strane."
"","","0","1","0","EXID_MMD_BAGM_00070","","","","","-1","-1","1420","0","75","Eh, devi aggiornarti! Ormai gli accessori coordinati sono di tendenza."
"","","0","1","0","EXID_MMD_BAGM_00080","","","","","-1","-1","1420","0","75","E poi sono delle borse speciali. Le abbiamo comprate per il nostro anniversario."
"","","0","1","0","EXID_MMD_BAGM_00090","","","","","-1","0","0","0","75","Ora però la mia polpettina non c'è più... ed è tutta colpa mia! Cielo, no...!"
"","","0","1","0","EXID_MMD_NIER010_00140","","","","<CB=EID_9300_a0020g_0010_End>","0","1420","-1","0","2","Su, su, basta così! Ora la cerchiamo noi, va bene? Tieni duro."
"100003","","0","1","0","EXID_MMD_BOOKW_00370","","","","","-1","0","0","0","26","A quanto pare il traghettatore non è al suo solito posto."
"","","0","1","0","EXID_MMD_NIER020_00050","","","","","-1","0","0","0","2","Ci toccherà camminare."
"100004","","0","1","0","","","","","","-1","0","0","0","26",""
"100005","","0","1","0","EXID_MMD_BAGM_00100","","","","<CB=EID_9300_a0020g_0020_End>","0","-1","1420","0","75","Oh cielo, sono stato un vero idiota... Se avete notizie di mia moglie, di qualsiasi tipo, vi prego di dirmelo!"
"100006","","0","2","0","EXID_MMD_NIER010_00160","","","","","0","1424","-1","0","2","Salve. Sto, ehm... Sto cercando una donna con una borsa rossa..."
"","","0","1","0","EXID_MMD_BARW_00010","","","","","0","-1","1424","0","119","Aaaaaaaah sì? Maaaaaa vah? Le è successo qualcosa?"
"","","0","1","0","EXID_MMD_NIER010_00170","","","","","0","1424","-1","0","2","Non è tornata a casa e il marito è preoccupato. Hai idea di dove possa essere?"
"","","0","1","0","EXID_MMD_BARW_00020","","","","","0","-1","1424","0","119","Gnah ah ah! Ma non mi dire?! Ah, quei due..."
"","","0","1","0","EXID_MMD_BARW_00030","","","","","0","-1","1424","0","119","Comunque no, non ne ho idea. E non è nemmeno passata di qui."
"","","0","1","0","EXID_MMD_BARW_00040","","","","","0","-1","1424","0","119","Ora che ci penso, andava molto d'accordo con la donna del negozio di pesca. Dovreste chiedere lì."
"","","0","1","0","EXID_MMD_NIER010_00180","","","","","0","1424","-1","0","2","Ottimo. Grazie!"
"","","0","1","0","EXID_MMD_BARW_00050","","","","","0","-1","1424","0","119","Eeeeehi, ma che fretta hai? Dai, bel faccino, siediti con me a bere una cosa al volo! O anche cinque, se vuoi!"
"","","0","1","0","EXID_MMD_NIER010_00190","","","","<CB=EID_9300_a0020g_0040_End>","0","1424","-1","0","2","M-Mi dispiace, signora, sono troppo giovane per bere!"
"100007","","0","1","0","EXID_MMD_BARW_00060","","","","","0","-1","1424","0","119","Ehi tesoro, ora che mi dici? Hai cambiato idea? Offro io!"
"","","0","1","0","EXID_MMD_NIER010_00200","","","","","0","1424","-1","0","2","Ehm, sono ancora troppo giovane, signora!"
"100008","","0","2","0","EXID_MMD_NIER010_00210","","","","","0","1425","-1","0","2","Salve. Conosci per caso una donna con una borsa rossa?"
"","","0","1","0","EXID_MMD_SEAWOMC_00010","","","","","0","-1","1425","0","119","Con una borsa rossa? Ma certo! Anche se a dire il vero non la vedo da un pezzo."
