"1000","","0","2","0","RID_FRHEAD_00010","","","","","-1","0","0","0","127","Passt ... auf ..."
"","","0","1","0","RID_FRHEAD_00020","","","","","-1","0","0","0","127","Passt ... auf ... die Wor...te ..."
"","","0","1","0","EID_1500_a0020g_0080_X","","","","","-1","0","-1","0","2","Die Worte? Was meint Ihr damit?"
"","","0","1","0","RID_FRHEAD_00030","","","","","-1","0","0","0","127","Ansteckende ... Worte ..."
"","","0","1","0","RID_FRHEAD_00040","","","","","-1","0","0","0","127","Die ... Träumenden ..."
"","","0","1","0","EID_1500_a0020g_0110_X","","","","<CB=LIB_SET_CLOSE_2D_GAUGE><LF><CB=CHANGE_WINDOW_SIZE,1,1362,1018>","-1","0","-1","0","2","Die Träumenden?"
"1001","","0","1","0","RID_NIER_00120_NIER010","","","","","-1","0","-1","0","2","Hallöchen!"
"","","0","1","0","EID_1500_a0020g_0020_X","","","","<CB=EID_1500_a0020g_0020_End>","-1","0","0","0","74","..."
"1002","","0","1","0","EID_1500_a0020g_0020_X","","","","<CB=EID_1500_a0020g_0020_02_End>","-1","0","0","0","74","..."
"1003","","0","1","0","RID_NIER_00090","","","","","-1","0","-1","0","2","Ähm ... Hallo?"
"","","0","1","0","EID_1500_a0020g_0040_X","","","","","-1","0","0","0","8","..."
"","","0","1","0","EID_1500_a0020g_0050_X","","","","<CB=EID_1500_a0020g_0030_End>","-1","0","0","0","26","Echt ""fröhlich und redselig"", Popola."
"1004","","0","1","0","EID_1500_a0020g_0040_X","","","","<CB=EID_1500_a0020g_0030_02_End>","-1","0","0","0","8","..."
"1005","","0","1","0","RID_FRHEAD_00050","","","<CB=SET_ACTOR_PAUSE_ON,1362>","","0","-1","1362","0","127","Oh, vielen herzlichen Dank!"
"","","0","1","0","RID_FRHEAD_00060","","","","","0","-1","1362","0","127","Jetzt kann ich endlich wieder ein normales Leben führen."
"","","0","1","0","EID_1500_a0107_0030_X","","","","","0","1362","1025","0","26","Das ist eine der merkwürdigsten Krankheiten, die ich je gesehen habe."
"","","0","1","0","RID_FRHEAD_00070","","","","<CB=EID_1500_a0020g_0010_End>","0","-1","1362","0","127","Ich weiß. Daher müssen wir den anderen Dorfbewohnern um jeden Preis helfen."
"1006","","0","1","0","RID_FRHEAD_00060","","","","","0","-1","1362","0","127","Jetzt kann ich endlich wieder ein normales Leben führen."
"","","0","1","0","EID_1500_a0107_0030_X","","","","","0","1362","1025","0","26","Das ist eine der merkwürdigsten Krankheiten, die ich je gesehen habe."
"","","0","1","0","RID_FRHEAD_00070","","","","","0","-1","1362","0","127","Ich weiß. Daher müssen wir den anderen Dorfbewohnern um jeden Preis helfen."
"1007","","0","2","0","EID_9999_NoSound","","","","","-1","0","0","0","74","..."
"","","0","1","0","EID_1599_a0108_0020_X","","","","","-1","0","-1","0","2","Diese Person träumt offenbar auch."
"","","0","1","0","EID_1599_a0108_0030_X","","","","<CB=C_FOREST_FIELD_DREAM_CB_Start,0>","-1","0","0","0","26","Ja, so scheint es."
