"1000","","0","2","0","RID_FRHEAD_00010","","","","","-1","0","0","0","127","Fate... attenzione..."
"","","0","1","0","RID_FRHEAD_00020","","","","","-1","0","0","0","127","Fate... attenzione... alle pa...role..."
"","","0","1","0","EID_1500_a0020g_0080_X","","","","","-1","0","-1","0","2","Le parole? In che senso?"
"","","0","1","0","RID_FRHEAD_00030","","","","","-1","0","0","0","127","Parole... contagiose..."
"","","0","1","0","RID_FRHEAD_00040","","","","","-1","0","0","0","127","Quelli... che... so...gnano..."
"","","0","1","0","EID_1500_a0020g_0110_X","","","","<CB=LIB_SET_CLOSE_2D_GAUGE><LF><CB=CHANGE_WINDOW_SIZE,1,1362,1018>","-1","0","-1","0","2","Quelli che sognano?"
"1001","","0","1","0","RID_NIER_00120_NIER010","","","","","-1","0","-1","0","2","Salve!"
"","","0","1","0","EID_1500_a0020g_0020_X","","","","<CB=EID_1500_a0020g_0020_End>","-1","0","0","0","74","......"
"1002","","0","1","0","EID_1500_a0020g_0020_X","","","","<CB=EID_1500_a0020g_0020_02_End>","-1","0","0","0","74","......"
"1003","","0","1","0","RID_NIER_00090","","","","","-1","0","-1","0","2","Mmm... salve?"
"","","0","1","0","EID_1500_a0020g_0040_X","","","","","-1","0","0","0","8","......"
"","","0","1","0","EID_1500_a0020g_0050_X","","","","<CB=EID_1500_a0020g_0030_End>","-1","0","0","0","26","Molto ""gioiosi e cordiali"", Popola."
"1004","","0","1","0","EID_1500_a0020g_0040_X","","","","<CB=EID_1500_a0020g_0030_02_End>","-1","0","0","0","8","......"
"1005","","0","1","0","RID_FRHEAD_00050","","","<CB=SET_ACTOR_PAUSE_ON,1362>","","0","-1","1362","0","127","Oh, grazie mille!"
"","","0","1","0","RID_FRHEAD_00060","","","","","0","-1","1362","0","127","Ora posso tornare alla mia vita normale."
"","","0","1","0","EID_1500_a0107_0030_X","","","","","0","1362","1025","0","26","Questa è una delle malattie più strane che abbia mai visto."
"","","0","1","0","RID_FRHEAD_00070","","","","<CB=EID_1500_a0020g_0010_End>","0","-1","1362","0","127","Lo so. Per questo dobbiamo aiutare gli altri abitanti del villaggio, a ogni costo."
